time_s,inlet_flow_ml_min,outlet_flow_ml_min,chamber_pressure_pa,volume_rate_ml_min
0.35875000000000057,-45.98410932150392,148.9942968538454,-11.241140359819807,-194.97840617534933
0.35999999999999943,-38.48741739155851,141.67825817868686,-11.286723844655459,-180.16567557024538
0.36125000000000185,-30.968007109482635,134.34048467104674,-11.329293976522349,-165.30849178052938
0.3625000000000007,-23.42766638509851,126.98285420897408,-11.368838240560102,-150.41052059407258
0.3637499999999996,-15.868187693240753,119.60725016905945,-11.405345031048071,-135.4754378623002
0.365000000000002,-8.291367682654773,112.21556091070076,-11.43880365601599,-120.50692859335552
0.36625000000000085,-0.6990067843320154,104.8096792586746,-11.469204341473251,-105.50868604300662
0.3674999999999997,6.907071937513866,97.39148274065087,-11.496638199429258,-90.48441080313701
0.36875000000000213,14.52493993382968,89.96274982263533,-11.52123948777546,-75.43780988880565
0.370000000000001,22.152632277324827,82.52522810105262,-11.543003207603881,-60.37259582372779
0.37124999999999986,29.78818129187575,75.08066701588075,-11.561924027419698,-45.292485724005004
0.3725000000000023,37.42961720314204,67.63081758425521,-11.577997308168282,-30.20120038111317
0.37375000000000114,45.0749686807963,60.177432024776536,-11.591219104330206,-15.102463343980233
0.375,52.7222633816455,52.722263381645675,-11.601586164861631,-1.7662325487825537e-13
0.37624999999999886,60.36952849264361,45.26706514866373,-11.609095933979106,15.102463343979878
0.3775000000000013,68.01479127428888,37.81359089313337,-11.613746551789289,30.201200381155502
0.37875000000000014,75.656079603703,30.363593879698353,-11.615536854763125,45.29248572400465
0.379999999999999,83.29142251788558,22.918826694158142,-11.614466376054501,60.37259582372744
0.3812500000000014,90.91885075614337,15.481040867294654,-11.610535345663044,75.43780988884872
0.3825000000000003,98.53639730188486,8.051986498748212,-11.603744690441106,90.48441080313665
0.38374999999999915,106.14209792398623,0.6334118809799637,-11.594096033944673,105.50868604300626
0.38500000000000156,113.7340103796825,-6.7729182137150685,-11.5816844436833,120.50692859339756
0.3862500000000004,121.31029319420578,-14.165144668094083,-11.566640396400613,135.47543786229988
0.3874999999999993,128.86913944239228,-21.541381151679957,-11.548967015950009,150.41052059407224
0.3887500000000017,136.40874609392597,-28.89974568664511,-11.52866709660879,165.30849178057107
0.39000000000000057,143.9273143124744,-36.23836125777065,-11.505743915150918,180.16567557024504
0.39124999999999943,151.42304984436902,-43.55535633098,-11.480201231811694,194.978406175349
0.39250000000000185,158.89416340646545,-50.84886536983084,-11.452043291301147,209.74302877629628
0.3937500000000007,166.33887107352604,-58.117029349776736,-11.421274823863435,224.45590042330278
0.3949999999999996,173.7553946654748,-65.35799627001079,-11.387901046378882,239.1133909354856
0.396250000000002,181.14196213372222,-72.56992166270476,-11.35192766350735,253.71188379642697
0.39750000000000085,188.49680794691278,-79.75096909945991,-11.313360868869568,268.2477770463727
0.3987499999999997,195.81817347642215,-86.8993106947878,-11.272207346262215,282.71748417120995
0.40000000000000213,203.10430738082158,-94.0131276064397,-11.228474270905357,297.1174349872613
0.401250000000001,210.35346598964543,-101.09061053240687,-11.182169310718137,311.4440765220523
0.40249999999999986,217.56391368678302,-108.12996020441656,-11.133300627617794,325.6938738911996
