frequency_hz,viscosity_mpa_s,backpressure_pa,swept_volume_ml_cycle,net_flow_ml_min,sample_amount_30s_ml,outlet_min_ml_min,outlet_max_ml_min,chamber_pressure_half_range_pa,peak_reynolds_number,hydraulic_input_power_mw,pressure_residual_pa,points_per_cycle,settling_cycles,trial,swept_volume_factor,loss_factor
1.0,4.610750283259783,0.0,2.5314726912993026,20.117618961362496,10.058809480681248,-214.1957847380557,254.58252676423302,2.889218186539282,43.23664460013086,0.001344779925278223,1.7763568394002505e-15,160,45,82,0.9925641667988804,1.1475375306047113
1.0,5.1229808330391675,0.0,2.4895652684709026,18.580583261659022,9.290291630829511,-211.8544704008105,249.17758083722092,2.8433630716211793,38.09110335047683,0.0014031663012915793,2.6645352591003757e-15,160,45,83,0.976132701286602,1.16838867242908
1.0,3.987216718313429,0.0,2.5383704050197267,21.519781546991904,10.759890773495952,-213.43269910533022,256.60320549887916,2.8946121352717036,50.3904070369082,0.0012115999388297596,2.220446049250313e-15,160,45,84,0.9952686887537335,1.1089548678764825
1.0,5.0929619689063585,0.0,2.567195432019795,17.895253888988318,8.947626944494157,-219.7295833906285,255.6681103397708,2.9318107198022587,39.32149638917494,0.001456286600840398,2.220446049250313e-15,160,45,85,1.0065706826506509,1.0240408247217239
1.0,7.072346731015621,0.0,2.396409031115572,11.28834871422688,5.64417435711344,-210.5439505063264,233.26143308134738,2.7475880113103033,25.85027844811184,0.0015785744678066648,2.220446049250313e-15,160,45,86,0.9396071075361695,0.8786095307008289
1.0,4.75844248711742,0.0,2.511248931018592,18.273600015889045,9.136800007944522,-214.1718854208888,250.8557889792603,2.8666034222031014,41.29117173401042,0.0013229570421432032,2.6645352591003757e-15,160,45,87,0.9846346403056435,1.044458368766694
1.0,4.210471517419365,0.0,2.2680944932095386,17.03144299378118,8.515721496890588,-192.90796646646652,227.07320639916952,2.5870313683839417,42.241404017117574,0.0009658003592172824,2.6645352591003757e-15,160,45,88,0.8892963090659255,1.0731031981149182
1.0,4.660659381747405,0.0,2.5418487038655853,21.23153987250777,10.615769936253885,-214.0387209860043,256.67158515954617,2.9013623877340238,43.11730889883089,0.001394940335599407,1.7763568394002505e-15,160,45,89,0.9966324936281385,1.245551560746576
1.0,2.954279601349762,0.0,2.7464209928100853,27.94213687712335,13.971068438561677,-226.26680331394658,282.27207434307275,3.127777043507355,74.77870691865925,0.00118682238784049,2.220446049250313e-15,160,45,90,1.0768431647620702,1.0750811045406619
1.0,5.669640416181102,0.0,2.597112491841527,14.946675565612653,7.473337782806326,-225.45546671508598,255.48444419352833,2.9690891613944856,35.310387269086114,0.0015704927966580491,2.220446049250313e-15,160,45,91,1.0183008512821714,0.8594280074043776
1.0,6.224607159829889,0.0,2.620876679835432,17.40369838627041,8.701849193135203,-225.18809223360384,260.1989410227942,2.9999992799968185,32.740316730829214,0.001809986252466354,2.220446049250313e-15,160,45,92,1.0276185427338282,1.1286284219678173
1.0,5.461502237554791,0.0,2.3774138495397206,12.176407972831267,6.0882039864156345,-207.89323859115032,232.34261107276504,2.7165878160199224,33.34563937988865,0.0012336883722975215,1.7763568394002505e-15,160,45,93,0.9321592940010562,0.7735776824000034
1.0,5.662384258462092,0.0,2.4751649734831624,15.780920965649473,7.890460482824737,-213.32793545444827,245.03970512211336,2.8297310417958492,33.901851836779564,0.0014559689546030175,1.7763568394002505e-15,160,45,94,0.9704864950899914,1.0303707124101225
1.0,4.606189601307317,0.0,2.4809165991912465,20.2762442743609,10.13812213718045,-209.35597156301884,250.06378521808927,2.831541921781021,42.50762816779718,0.0013015353126661112,1.7763568394002505e-15,160,45,95,0.9727416478310441,1.2183163789462297
1.0,5.3011438061585014,0.0,2.5019139256577083,15.216926846712687,7.608463423356343,-216.37113342798582,246.9297450273114,2.858056237289688,36.49789396765147,0.0013828407425418407,1.7763568394002505e-15,160,45,96,0.9809744815964719,0.9003813804082922
1.0,5.359156161996113,0.0,2.7229629053306055,19.89743395740807,9.948716978704034,-232.14135406994453,272.1243304673042,3.11128229156621,39.76594623353888,0.0017495236374958174,2.220446049250313e-15,160,45,97,1.0676454921449445,1.0879035245747848
1.0,5.621434696960921,0.0,2.3627353789995382,13.267489802140805,6.633744901070402,-205.4401170555407,232.0908101718847,2.700807793551756,32.354636170828876,0.0012754710301745768,2.220446049250313e-15,160,45,98,0.9264040180576606,0.9006165334112234
1.0,4.918153032001735,0.0,2.407644349518752,15.799415791205249,7.899707895602623,-207.06021434014497,238.77603799878116,2.7488359966960147,38.03632831542161,0.001213972769156203,2.220446049250313e-15,160,45,99,0.9440123592648968,0.9661481323191425
1.0,4.579051247775211,0.0,2.632317470371218,18.82764900061207,9.413824500306035,-224.8260282687696,262.61199394692636,3.0040258046314037,44.92303548145873,0.0014001623072860227,2.6645352591003757e-15,160,45,100,1.0321043579530493,0.9429939060291803
1.5,3.8868464691050986,0.0,2.6397190713155605,37.815011711022464,18.907505855511236,-328.6922671970791,404.44284971885713,6.76209921528247,81.46007599628427,0.0031804522180417043,4.440892098500626e-15,160,45,1,1.0350064488582957,0.8937562380203021
1.5,4.151960531811609,0.0,2.4031109689504926,33.285206461218564,16.642603230609282,-300.3703670228459,367.0532721075121,6.156676843089439,69.21512492551955,0.002718453254630718,4.440892098500626e-15,160,45,2,0.9422348677983753,0.9681802145356698
1.5,4.606399530452435,0.0,2.511299574293581,35.40930931313087,17.704654656565435,-313.2635271326358,384.22996120941866,6.435339105665095,65.2990639550196,0.003298662184993483,3.552713678800501e-15,160,45,3,0.9846544970081138,1.049669284938738
1.5,5.609383626090082,0.0,2.6019043477627743,32.71392831313532,16.35696415656766,-328.5393507410044,394.143556206589,6.673482314567994,55.020942133909436,0.004043525132597671,4.440892098500626e-15,160,45,4,1.0201796882517504,1.0069911800697247
1.5,4.9197352499049005,0.0,2.4884338113734787,31.789884107735233,15.894942053867616,-313.71186811289283,377.4276371668881,6.378242379475861,60.0749170698826,0.0032910351168252265,3.9968028886505635e-15,160,45,5,0.9756890687026782,0.9565495927940157
1.5,3.8813602622382626,0.0,2.6946914409110545,42.11968550292133,21.05984275146066,-332.0151551837284,416.4027781329685,6.903133912753231,83.96194035021144,0.0034717988669013557,4.440892098500626e-15,160,45,6,1.0565605443901365,1.0188454346435554
1.5,4.54712616985523,0.0,2.533944166172027,35.98313311409727,17.991566557048635,-315.83373638779204,387.94814519088374,6.493189493913162,66.78917292300868,0.0033341076007007363,3.552713678800501e-15,160,45,7,0.9935332064437643,1.0421293378849983
1.5,5.737306986258797,0.0,2.625243259858068,35.81402865443399,17.907014327216995,-328.67218525241714,400.51673465004546,6.734546131663341,54.648514829001954,0.004347534268954645,4.440892098500626e-15,160,45,8,1.0293306334377197,1.1594774384317188
1.5,3.6311694864738304,0.0,2.581594900408543,40.00691796966238,20.00345898483119,-318.42802256224616,398.5647040341868,6.612546948796008,85.90773505580701,0.0029766176166214743,4.440892098500626e-15,160,45,9,1.0122165647463763,0.983875356335222
